2021-12-04 06:01:34,179 INFO {'pc_timestamp': 82.10805773735046, 'pc_redlines_armed': False, 'pc_cpu_temp': 49.388, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1184, 'pc_scr_tag': 0}
2021-12-04 07:33:57,081 INFO {'pc_timestamp': 5625.009622812271, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:33:57,767 INFO {'pc_timestamp': 5625.695554971695, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:33:58,453 INFO {'pc_timestamp': 5626.3813643455505, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:33:59,138 INFO {'pc_timestamp': 5627.067181825638, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:33:59,825 INFO {'pc_timestamp': 5627.753187417984, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:00,510 INFO {'pc_timestamp': 5628.438940525055, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:01,197 INFO {'pc_timestamp': 5629.12566113472, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:01,883 INFO {'pc_timestamp': 5629.811691999435, 'pc_redlines_armed': False, 'pc_cpu_temp': 44.546, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:02,569 INFO {'pc_timestamp': 5630.4973731040955, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:03,255 INFO {'pc_timestamp': 5631.18310046196, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.622, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:03,941 INFO {'pc_timestamp': 5631.869534730911, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.622, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:04,627 INFO {'pc_timestamp': 5632.555514574051, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:05,313 INFO {'pc_timestamp': 5633.241487026215, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:05,999 INFO {'pc_timestamp': 5633.927281618118, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.622, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:06,684 INFO {'pc_timestamp': 5634.612902879715, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:07,370 INFO {'pc_timestamp': 5635.298686504364, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:08,056 INFO {'pc_timestamp': 5635.984514474869, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:08,742 INFO {'pc_timestamp': 5636.670514583588, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:09,430 INFO {'pc_timestamp': 5637.358036994934, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:10,115 INFO {'pc_timestamp': 5638.044142484665, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:10,801 INFO {'pc_timestamp': 5638.730063915253, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:11,488 INFO {'pc_timestamp': 5639.416196346283, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:12,173 INFO {'pc_timestamp': 5640.101931333542, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:12,859 INFO {'pc_timestamp': 5640.787738323212, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:13,546 INFO {'pc_timestamp': 5641.474427461624, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:14,232 INFO {'pc_timestamp': 5642.160557985306, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:14,918 INFO {'pc_timestamp': 5642.846503734589, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:15,604 INFO {'pc_timestamp': 5643.532430171967, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:16,289 INFO {'pc_timestamp': 5644.2181305885315, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:16,975 INFO {'pc_timestamp': 5644.903933763504, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:17,661 INFO {'pc_timestamp': 5645.589731931686, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:18,347 INFO {'pc_timestamp': 5646.275787353516, 'pc_redlines_armed': False, 'pc_cpu_temp': 44.546, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:19,033 INFO {'pc_timestamp': 5646.961489677429, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:19,719 INFO {'pc_timestamp': 5647.647218942642, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:20,404 INFO {'pc_timestamp': 5648.332996845245, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:21,090 INFO {'pc_timestamp': 5649.018808364868, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:21,776 INFO {'pc_timestamp': 5649.704645872116, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:22,462 INFO {'pc_timestamp': 5650.390510797501, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:23,148 INFO {'pc_timestamp': 5651.076612949371, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:23,835 INFO {'pc_timestamp': 5651.763657808304, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:24,522 INFO {'pc_timestamp': 5652.450525522232, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:25,208 INFO {'pc_timestamp': 5653.136981248856, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:25,895 INFO {'pc_timestamp': 5653.823454380035, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:26,583 INFO {'pc_timestamp': 5654.511461496353, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:27,269 INFO {'pc_timestamp': 5655.197901010513, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:27,956 INFO {'pc_timestamp': 5655.88422703743, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:28,642 INFO {'pc_timestamp': 5656.570487499237, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:29,329 INFO {'pc_timestamp': 5657.257324457169, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:30,015 INFO {'pc_timestamp': 5657.943689584732, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:30,701 INFO {'pc_timestamp': 5658.62998509407, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:31,388 INFO {'pc_timestamp': 5659.316447019577, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.622, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:32,074 INFO {'pc_timestamp': 5660.002785205841, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
2021-12-04 07:34:32,760 INFO {'pc_timestamp': 5660.689000606537, 'pc_redlines_armed': False, 'pc_cpu_temp': 45.084, 'pc_adc1_c1': -0.0, 'pc_adc1_c2': -0.0, 'pc_adc1_c3': -0.0, 'pc_adc1_c4': -0.0, 'pc_adc2_c1': -0.0, 'pc_adc2_c2': -0.0, 'pc_adc2_c3': -0.0, 'pc_adc2_c4': -0.0, 'pc_hard_armed': False, 'pc_soft_armed': True, 'pc_state': 1056, 'pc_scr_tag': 0}
